Stall_no,Market_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,month,year,day,loyality_customers,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology
25.0,73,0,72,0.0,240.0,14.0,1938.0,2782.0,2577.2670000000007,05,2015,09,1,1,0,0,0,0,0,0,0,0
36.0,14,0,65,0.0,143.0,7.0,2987.0,4524.0,3862.1187,09,2015,25,1,0,0,0,0,0,1,0,0,0
3.0,447,0,86,0.0,154.0,14.0,5886.0,7486.0,6750.729216,08,2015,19,0,0,1,0,0,0,0,0,0,0
40.0,55,0,3,0.0,249.0,14.0,1171.0,3535.0,2605.0294710000007,08,2015,22,0,0,0,0,1,0,0,0,0,0
32.0,23,2,89,0.0,294.0,8.0,1832.0,4236.0,3282.471808,05,2015,06,0,0,0,0,0,1,0,0,0,0
50.0,64,2,81,0.0,108.0,10.0,4162.0,5617.0,4930.355584,04,2015,24,1,0,1,0,0,0,0,0,0,0
17.0,26,2,21,0.0,270.0,5.0,1450.0,5634.0,2401.551075,09,2015,22,0,0,0,0,0,0,0,0,1,0
14.0,24,0,48,0.0,131.0,9.0,7806.0,10414.0,9190.00512,03,2016,27,1,0,0,0,0,0,0,1,0,0
38.0,358,3,26,1.0,276.0,12.0,2608.0,8849.0,899.45123625,02,2016,05,1,1,0,0,0,0,0,0,0,0
5.0,451,0,52,0.0,247.0,13.0,4772.0,6446.0,5825.764944,09,2015,22,1,0,0,0,1,0,0,0,0,0
25.0,358,3,22,0.0,149.0,9.0,2726.0,8214.0,5609.8602,09,2015,23,1,0,0,0,0,0,0,1,0,0
16.0,65,2,73,0.0,161.0,6.0,4675.0,7303.0,6092.0541,05,2015,09,1,0,0,0,0,0,0,1,0,0
44.0,448,0,93,0.0,101.0,8.0,3287.0,4969.0,4171.35488,04,2015,25,1,0,0,0,0,0,1,0,0,0
50.0,453,0,2,0.0,214.0,1.0,3975.0,5835.0,5118.978051,09,2015,26,1,0,0,0,0,0,0,0,1,0
40.0,55,0,26,0.0,127.0,12.0,1163.0,3327.0,2368.753275,08,2015,22,0,0,1,0,0,0,0,0,0,0
26.0,113,0,56,0.0,293.0,11.0,765.0,3733.0,2528.185392000001,09,2015,24,1,0,0,0,0,0,0,0,0,0
4.0,469,0,53,0.0,257.0,15.0,4985.0,6901.0,6169.172976,05,2015,09,1,0,0,0,0,0,0,0,0,0
31.0,98,0,74,1.0,147.0,8.0,1125.0,2706.0,306.50845499999997,02,2016,28,0,0,1,0,0,0,0,0,0,0
27.0,186,2,9,0.0,267.0,7.0,3342.0,4720.0,4300.389918,11,2015,12,1,0,0,0,0,0,0,0,1,0
30.0,256,0,49,0.0,143.0,11.0,1845.0,10539.0,6301.222416,08,2015,19,0,0,0,0,0,0,0,1,0,0
1.0,11,3,15,0.0,258.0,1.0,404.0,895.0,907.469244,09,2015,22,1,0,0,0,0,0,0,0,1,0
38.0,62,0,4,0.0,240.0,10.0,1344.0,4939.0,3384.301536,09,2015,26,0,0,0,0,1,0,0,0,0,0
42.0,55,0,6,0.0,282.0,11.0,2365.0,5059.0,3997.6801920000003,03,2016,05,0,0,0,0,0,1,0,0,0,0
44.0,55,0,68,0.0,252.0,10.0,2017.0,3754.0,3126.0735,10,2015,01,0,0,0,0,0,0,0,0,1,0
14.0,236,0,62,0.0,232.0,12.0,2172.0,6317.0,4436.7741,09,2015,22,1,0,0,0,1,0,0,0,0,0
22.0,23,2,79,1.0,256.0,3.0,2491.0,5156.0,605.976525,03,2016,28,0,0,0,0,0,0,0,0,1,0
40.0,447,0,95,0.0,285.0,13.0,3064.0,7814.0,5648.542592,11,2015,15,1,1,0,0,0,0,0,0,0,0
17.0,58,0,1,1.0,391.0,17.0,3338.0,4226.0,626.85180855,08,2015,23,1,0,0,1,0,0,0,0,0,0
14.0,3,0,27,0.0,156.0,3.0,3624.0,4624.0,4270.5369,02,2016,26,0,0,0,0,0,0,0,1,0,0
32.0,65,2,20,0.0,193.0,4.0,5326.0,7304.0,6364.043075,08,2015,15,1,0,0,0,0,0,0,1,0,0
47.0,70,2,13,1.0,229.0,12.0,1404.0,8430.0,772.7077214999997,03,2016,29,1,0,0,0,1,0,0,0,0,0
14.0,94,2,15,0.0,289.0,16.0,882.0,5455.0,3462.223743,03,2016,05,0,0,0,0,1,0,0,0,0,0
28.0,3,0,53,0.0,156.0,11.0,1036.0,2325.0,1826.5845600000002,08,2015,23,1,0,0,0,0,0,0,1,0,0
8.0,446,0,25,1.0,329.0,15.0,4242.0,6227.0,833.61324375,11,2015,11,1,0,0,0,0,0,0,0,0,0
32.0,117,0,37,0.0,117.0,10.0,1405.0,2695.0,2163.627375,01,2016,19,0,0,0,0,0,0,0,1,0,0
17.0,14,0,59,0.0,225.0,5.0,4523.0,6111.0,5509.1741759999995,08,2015,19,0,0,0,0,0,1,0,0,0,0
40.0,121,0,82,0.0,105.0,7.0,1080.0,3482.0,2353.2185600000007,01,2016,23,1,0,0,0,0,0,1,0,0,0
10.0,275,0,45,0.0,252.0,13.0,616.0,2066.0,1586.520864,08,2015,20,1,1,0,0,0,0,0,0,0,0
20.0,23,2,59,0.0,226.0,13.0,1515.0,9613.0,5760.127728,03,2016,29,0,0,0,0,1,0,0,0,0,0
48.0,14,0,17,0.0,290.0,14.0,4970.0,6795.0,6180.121926,11,2015,17,0,0,0,0,0,0,0,0,0,0
17.0,62,0,24,0.0,255.0,15.0,3604.0,11640.0,7868.708925,05,2015,08,1,0,0,0,1,0,0,0,0,0
1.0,141,0,64,0.0,477.0,9.0,3777.0,5251.0,4945.1094,05,2015,05,1,0,0,0,0,0,0,0,0,1
43.0,23,0,83,0.0,252.0,13.0,3916.0,6500.0,5522.090112,08,2015,21,1,0,0,1,0,0,0,0,0,0
50.0,23,2,3,1.0,232.0,15.0,2574.0,7417.0,785.16997515,08,2015,19,1,1,0,0,0,0,0,0,0,0
35.0,55,0,20,0.0,252.0,7.0,3611.0,5406.0,4682.87015,11,2015,17,0,0,0,0,0,0,0,0,1,0
1.0,469,0,46,0.0,224.0,2.0,4012.0,5328.0,4863.602448,09,2015,24,1,0,0,0,0,0,0,0,1,0
4.0,204,0,100,1.0,283.0,17.0,3884.0,6578.0,809.79374625,03,2016,24,1,1,0,0,0,0,0,0,0,0
38.0,80,0,77,0.0,159.0,4.0,2100.0,4109.0,3232.0926,08,2015,20,1,0,0,0,0,0,0,1,0,0
38.0,58,0,83,0.0,312.0,13.0,3019.0,4129.0,3834.62464,09,2015,23,1,0,0,0,0,0,0,0,0,0
43.0,455,0,2,0.0,492.0,10.0,1951.0,4225.0,3582.7316909999995,09,2015,24,1,0,0,0,0,0,0,0,0,1
15.0,74,0,78,0.0,136.0,10.0,7421.0,10481.0,9003.2184,08,2015,19,0,0,0,0,0,0,1,0,0,0
42.0,14,0,67,0.0,150.0,12.0,3443.0,6836.0,5242.7133,03,2016,29,1,0,1,0,0,0,0,0,0,0
44.0,162,1,49,0.0,366.0,13.0,4575.0,7107.0,6174.816624,05,2015,08,0,0,0,1,0,0,0,0,0,0
39.0,447,0,7,0.0,221.0,10.0,5717.0,7667.0,6920.3378969999985,08,2015,19,0,1,0,0,0,0,0,0,0,0
25.0,162,1,94,1.0,104.0,10.0,3807.0,5966.0,738.5184576,12,2015,08,1,0,1,0,0,0,0,0,0,0
8.0,79,0,9,0.0,252.0,11.0,920.0,2009.0,1740.935889,09,2015,26,0,0,0,0,1,0,0,0,0,0
17.0,104,2,55,0.0,190.0,10.0,3324.0,8976.0,6300.646128,08,2015,18,1,0,0,0,0,0,0,1,0,0
24.0,55,0,87,0.0,292.0,15.0,1371.0,3418.0,2651.352704,09,2015,23,1,1,0,0,0,0,0,0,0,0
39.0,447,0,48,0.0,180.0,8.0,1684.0,4700.0,3352.952880000001,11,2015,03,0,0,0,0,0,0,0,1,0,0
35.0,74,0,1,0.0,266.0,10.0,7274.0,9419.0,8619.987915,03,2016,21,1,0,0,0,1,0,0,0,0,0
26.0,447,0,54,0.0,257.0,16.0,5807.0,7433.0,6843.509424,08,2015,17,1,1,0,0,0,0,0,0,0,0
3.0,65,2,88,0.0,117.0,7.0,4923.0,7335.0,6160.285824000001,02,2016,22,0,0,0,0,0,0,1,0,0,0
24.0,93,2,92,0.0,252.0,16.0,5772.0,8265.0,7176.8730879999985,03,2016,17,1,1,0,0,0,0,0,0,0,0
26.0,93,1,21,0.0,235.0,8.0,5453.0,11730.0,8811.286575,08,2015,18,1,0,0,0,0,0,0,0,1,0
2.0,350,1,99,0.0,255.0,5.0,4006.0,6725.0,5542.206208,05,2015,05,1,0,0,0,0,0,0,0,0,0
47.0,358,3,69,0.0,235.0,12.0,373.0,1523.0,1172.2986,10,2015,21,0,0,0,0,1,0,0,0,0,0
39.0,294,2,2,0.0,323.0,10.0,2097.0,5843.0,4296.140343,02,2015,07,1,0,0,0,0,1,0,0,0,0
19.0,447,0,32,0.0,118.0,6.0,5658.0,7688.0,6778.0125,08,2015,18,1,0,0,0,0,0,1,0,0,0
39.0,186,0,11,0.0,252.0,4.0,3684.0,5139.0,4657.7941740000015,11,2015,21,1,0,0,0,0,0,0,0,1,0
41.0,24,0,81,0.0,120.0,3.0,4898.0,6216.0,5596.897152000001,11,2015,14,1,0,0,0,0,0,0,1,0,0
22.0,186,0,60,0.0,461.0,7.0,3358.0,5371.0,4719.9174,03,2016,09,1,0,0,0,0,0,0,0,0,1
38.0,452,0,20,0.0,144.0,9.0,3526.0,4882.0,4253.86495,09,2015,26,0,0,0,0,0,0,0,1,0,0
16.0,37,2,24,1.0,325.0,5.0,6767.0,8430.0,1186.1222625,03,2016,30,0,0,0,0,0,0,0,0,0,0
28.0,165,0,91,0.0,324.0,6.0,2556.0,3755.0,3431.257984000001,02,2015,09,0,0,0,0,0,1,0,0,0,0
31.0,446,0,65,0.0,232.0,16.0,3796.0,5183.0,4681.3932,09,2015,22,0,1,0,0,0,0,0,0,0,0
13.0,452,0,83,1.0,347.0,15.0,6724.0,10195.0,1303.8290496,11,2015,19,0,0,0,0,0,0,0,0,0,0
18.0,87,0,54,0.0,101.0,10.0,5134.0,7055.0,6158.87928,08,2015,17,0,0,0,0,0,0,1,0,0,0
35.0,437,0,97,0.0,456.0,17.0,5639.0,8059.0,7211.280384000002,05,2015,23,0,0,0,0,0,0,0,0,0,1
43.0,63,1,55,0.0,298.0,9.0,1725.0,5634.0,7001.968752,08,2015,20,1,0,0,0,0,1,0,0,0,0
31.0,55,0,76,0.0,293.0,6.0,3656.0,6301.0,5221.7451,03,2016,06,0,0,0,0,0,0,0,0,0,0
46.0,57,0,4,0.0,252.0,5.0,2412.0,4737.0,3872.9026710000003,09,2015,25,1,0,0,0,0,1,0,0,0,0
39.0,104,0,8,0.0,241.0,17.0,2044.0,7951.0,5246.4753,03,2016,28,1,1,0,0,0,0,0,0,0,0
48.0,1,0,93,0.0,218.0,13.0,1303.0,5637.0,3639.337856,02,2016,05,1,1,0,0,0,0,0,0,0,0
42.0,162,1,8,0.0,279.0,6.0,5139.0,7671.0,6687.171216,05,2015,09,1,0,0,0,0,1,0,0,0,0
22.0,469,0,17,0.0,147.0,8.0,4512.0,6117.0,5465.203425,05,2015,06,0,0,0,0,0,0,1,0,0,0
36.0,97,0,17,0.0,104.0,8.0,1919.0,9450.0,5792.470695,03,2016,28,1,0,0,0,0,0,0,1,0,0
4.0,58,0,60,0.0,376.0,15.0,6964.0,9146.0,8253.1107,03,2016,28,1,0,0,1,0,0,0,0,0,0
44.0,186,2,19,0.0,143.0,17.0,1907.0,5147.0,3675.6324,02,2016,23,0,0,1,0,0,0,0,0,0,0
15.0,113,0,95,0.0,120.0,6.0,998.0,3392.0,2282.964992,09,2015,23,1,0,0,0,0,0,1,0,0,0
50.0,85,2,64,0.0,258.0,9.0,1225.0,3087.0,2391.7806,08,2015,22,1,0,0,0,0,1,0,0,0,0
22.0,114,0,57,0.0,272.0,11.0,1722.0,4157.0,3194.155728,02,2015,11,1,0,0,0,0,0,0,0,0,0
45.0,462,3,39,0.0,182.0,10.0,3391.0,6339.0,5038.262775,11,2015,20,1,0,0,0,0,0,0,1,0,0
47.0,451,0,45,0.0,261.0,12.0,5193.0,6083.0,5867.973072,09,2015,26,0,0,0,0,1,0,0,0,0,0
36.0,24,0,99,0.0,208.0,3.0,3534.0,5256.0,4538.0177920000015,05,2015,07,0,0,0,0,0,0,0,0,1,0
4.0,118,0,92,0.0,158.0,2.0,1531.0,6903.0,4312.827904,03,2016,29,1,0,0,0,0,0,0,1,0,0
31.0,188,0,15,0.0,172.0,6.0,3406.0,4607.0,4180.48191,11,2015,14,1,0,1,0,0,0,0,0,0,0
36.0,3,0,55,0.0,231.0,4.0,3400.0,5057.0,4432.638384000001,03,2016,01,0,0,0,0,0,0,0,0,1,0
2.0,55,0,68,0.0,208.0,11.0,3366.0,6142.0,4917.5577,03,2016,30,1,0,0,0,0,1,0,0,0,0
1.0,90,0,41,0.0,220.0,13.0,505.0,5634.0,1253.77416,08,2015,21,1,1,0,0,0,0,0,0,0,0
47.0,23,0,76,0.0,174.0,16.0,4989.0,8179.0,6700.8447,09,2015,26,0,0,1,0,0,0,0,0,0,0
34.0,451,0,35,0.0,218.0,3.0,4984.0,6708.0,6050.585625,10,2015,31,0,0,0,0,0,0,0,0,1,0
39.0,447,0,57,0.0,119.0,10.0,1722.0,3623.0,2775.22416,09,2015,26,1,0,0,0,0,0,1,0,0,0
14.0,1,0,21,0.0,290.0,15.0,1968.0,7545.0,5040.995925,05,2015,06,0,0,0,0,0,0,0,0,0,0
20.0,167,0,56,0.0,381.0,15.0,4745.0,6866.0,6155.560656000002,05,2015,07,0,0,0,1,0,0,0,0,0,0
3.0,444,1,97,0.0,252.0,11.0,6669.0,9290.0,8205.395968,08,2015,18,1,0,0,0,0,0,0,0,0,0
11.0,450,0,17,0.0,252.0,11.0,846.0,2897.0,2134.346544,08,2015,20,0,0,0,0,1,0,0,0,0,0
43.0,446,0,43,1.0,145.0,9.0,3590.0,4679.0,638.3711088,02,2016,05,1,0,1,0,0,0,0,0,0,0
25.0,447,0,18,0.0,123.0,7.0,4363.0,6696.0,5655.804363,08,2015,23,0,0,0,0,0,0,1,0,0,0
44.0,132,0,45,0.0,272.0,6.0,1698.0,12334.0,7245.539856,03,2016,28,1,0,0,0,0,0,0,0,0,0
3.0,98,0,1,0.0,488.0,11.0,1227.0,3229.0,2718.178155,03,2016,29,0,0,0,0,0,0,0,0,0,1
40.0,358,3,72,0.0,280.0,17.0,2952.0,9043.0,6224.823,09,2015,24,0,1,0,0,0,0,0,0,0,0
27.0,65,2,27,0.0,247.0,16.0,7593.0,10190.0,9129.848175,03,2016,29,0,1,0,0,0,0,0,0,0,0
4.0,198,0,97,0.0,260.0,17.0,3146.0,4119.0,3842.5390079999997,09,2015,26,0,1,0,0,0,0,0,0,0,0
34.0,469,2,4,0.0,258.0,13.0,3654.0,5140.0,4660.253928,09,2015,23,0,0,0,0,0,1,0,0,0,0
5.0,129,0,77,0.0,361.0,16.0,1904.0,3482.0,3027.7269,01,2016,04,1,0,0,1,0,0,0,0,0,0
11.0,3,0,24,0.0,124.0,7.0,4092.0,6573.0,5446.579425,03,2016,29,1,0,0,0,0,0,1,0,0,0
32.0,149,0,92,0.0,238.0,15.0,6822.0,9498.0,8289.132544,08,2015,18,1,0,0,0,1,0,0,0,0,0
5.0,1,0,49,0.0,253.0,4.0,1881.0,3918.0,3133.476576,03,2016,09,0,0,0,0,0,0,0,0,1,0
47.0,55,0,5,0.0,202.0,3.0,3739.0,4626.0,4385.311425,05,2015,05,1,0,0,0,0,0,0,0,1,0
15.0,23,2,87,0.0,232.0,15.0,742.0,3132.0,2140.634496,08,2015,19,1,0,0,0,1,0,0,0,0,0
12.0,62,0,21,0.0,135.0,1.0,1698.0,6210.0,4079.1765,02,2016,18,1,0,0,0,0,0,0,1,0,0
2.0,58,0,52,0.0,264.0,1.0,5147.0,6859.0,6227.48736,08,2015,17,0,0,0,0,0,0,0,0,1,0
39.0,447,0,4,0.0,269.0,8.0,3523.0,4632.0,4349.325024,05,2015,08,1,0,0,0,0,0,0,0,0,0
28.0,14,0,44,0.0,202.0,13.0,3056.0,3936.0,3678.843744,09,2015,24,1,0,0,0,0,1,0,0,0,0
30.0,118,0,12,0.0,296.0,5.0,1568.0,3132.0,2646.915282,09,2015,23,0,0,0,0,0,0,0,0,0,0
37.0,58,0,55,1.0,255.0,12.0,4362.0,6316.0,834.6851063999999,12,2015,07,1,1,0,0,0,0,0,0,0,0
20.0,114,0,37,0.0,394.0,12.0,1877.0,4076.0,3365.634825,12,2015,07,1,0,0,1,0,0,0,0,0,0
36.0,308,0,31,0.0,273.0,6.0,1312.0,6942.0,4391.4738,01,2016,04,1,0,0,0,0,0,0,0,1,0
38.0,55,0,88,0.0,142.0,7.0,2189.0,3566.0,2978.000256,09,2015,25,0,0,0,0,0,0,1,0,0,0
5.0,55,0,93,1.0,324.0,13.0,2348.0,3663.0,492.81133439999996,09,2015,25,1,0,0,0,0,0,0,0,0,0
26.0,152,0,39,0.0,252.0,15.0,1087.0,1517.0,1510.165125,09,2015,23,1,0,0,0,1,0,0,0,0,0
45.0,165,0,85,0.0,117.0,7.0,2039.0,3042.0,2620.986368,08,2015,23,0,0,0,0,0,0,0,1,0,0
41.0,73,0,4,0.0,230.0,12.0,1760.0,2697.0,2460.923883,02,2016,20,1,0,0,0,0,1,0,0,0,0
50.0,452,0,89,0.0,122.0,10.0,2936.0,3932.0,3508.174208,09,2015,23,1,0,1,0,0,0,0,0,0,0
23.0,148,0,27,0.0,325.0,13.0,1864.0,2463.0,2485.081725,08,2015,23,0,0,0,0,0,0,0,0,0,0
44.0,268,2,15,0.0,266.0,15.0,1724.0,4830.0,3547.565208,03,2016,30,0,0,0,0,0,0,0,0,0,0
50.0,23,2,52,0.0,271.0,9.0,1066.0,5634.0,2957.3808480000002,09,2015,26,0,0,0,0,0,0,0,0,1,0
13.0,30,0,57,0.0,158.0,16.0,2085.0,5373.0,3868.0549920000003,03,2016,28,1,0,1,0,0,0,0,0,0,0
16.0,452,0,56,0.0,246.0,5.0,6732.0,8863.0,7995.896640000001,11,2015,19,0,0,0,0,0,1,0,0,0,0
8.0,188,0,14,0.0,123.0,9.0,3523.0,4779.0,4277.312226,11,2015,14,1,0,1,0,0,0,0,0,0,0
36.0,453,0,21,0.0,248.0,4.0,3662.0,5187.0,4662.584325,09,2015,24,0,0,0,0,0,0,0,0,1,0
14.0,24,0,57,0.0,276.0,15.0,5056.0,7565.0,6553.755792,03,2016,06,0,0,0,0,0,0,0,0,0,0
17.0,152,0,7,0.0,381.0,14.0,2045.0,2843.0,2828.137158,09,2015,26,0,0,0,1,0,0,0,0,0,0
30.0,23,1,79,0.0,200.0,1.0,2756.0,4725.0,3901.4613,09,2015,23,0,0,0,0,0,0,0,0,1,0
34.0,93,2,86,1.0,206.0,13.0,2069.0,4127.0,489.0591552,01,2016,03,0,0,0,0,1,0,0,0,0,0
1.0,447,0,67,1.0,144.0,7.0,1396.0,3601.0,392.671125,09,2015,26,0,0,0,0,0,0,1,0,0,0
44.0,3,0,44,0.0,335.0,8.0,1916.0,3079.0,2816.3592,09,2015,24,1,0,0,0,0,1,0,0,0,0
38.0,24,0,77,0.0,126.0,7.0,7200.0,10223.0,8755.164,03,2016,26,1,0,0,0,0,0,1,0,0,0
36.0,403,0,75,0.0,118.0,15.0,2853.0,3886.0,3457.6245,02,2016,05,1,0,1,0,0,0,0,0,0,0
50.0,456,0,56,0.0,144.0,9.0,3893.0,8419.0,6265.184544,02,2016,20,1,0,0,0,0,0,1,0,0,0
45.0,24,0,98,0.0,387.0,15.0,5139.0,7109.0,6426.299264,03,2016,06,0,0,0,1,0,0,0,0,0,0
45.0,70,2,30,0.0,276.0,7.0,1108.0,5634.0,2051.608125,08,2015,19,1,0,0,0,0,0,0,0,0,0
2.0,235,2,91,0.0,156.0,11.0,2602.0,5060.0,3933.736576,03,2016,29,1,0,1,0,0,0,0,0,0,0
18.0,108,0,85,1.0,325.0,14.0,2344.0,3859.0,507.21538560000016,01,2016,05,0,0,0,0,0,1,0,0,0,0
30.0,3,0,57,0.0,205.0,1.0,2065.0,3504.0,2970.645408,09,2015,25,1,0,0,0,0,0,0,0,1,0
47.0,11,3,25,0.0,223.0,15.0,420.0,877.0,870.288825,09,2015,22,0,1,0,0,0,0,0,0,0,0
28.0,65,2,29,0.0,398.0,12.0,5318.0,8010.0,7052.325,03,2016,29,0,0,0,1,0,0,0,0,0,0
39.0,58,0,62,0.0,399.0,12.0,4915.0,6514.0,6059.1564,08,2015,17,0,0,0,1,0,0,0,0,0,0
8.0,268,2,15,0.0,281.0,15.0,1640.0,3261.0,2734.906482,03,2016,28,0,0,0,0,1,0,0,0,0,0
18.0,24,0,31,1.0,108.0,8.0,4045.0,5386.0,722.28027375,01,2016,06,1,0,0,0,0,0,1,0,0,0
10.0,58,1,76,0.0,221.0,17.0,3235.0,4286.0,3948.0111,05,2015,08,1,1,0,0,0,0,0,0,0,0
4.0,460,3,83,0.0,273.0,15.0,291.0,420.0,619.971968,09,2015,22,0,0,0,0,1,0,0,0,0,0
28.0,451,0,45,0.0,369.0,14.0,3501.0,4812.0,4502.319552,02,2016,04,1,0,0,1,0,0,0,0,0,0
47.0,165,0,47,0.0,104.0,6.0,2614.0,4378.0,3579.04656,05,2015,06,1,0,0,0,0,0,1,0,0,0
25.0,113,0,36,0.0,269.0,14.0,1434.0,4302.0,3133.16745,09,2015,22,1,1,0,0,0,0,0,0,0,0
42.0,430,2,95,0.0,299.0,13.0,1454.0,5634.0,2084.406016,09,2015,22,1,0,0,0,0,0,0,0,0,0
9.0,55,0,51,0.0,106.0,10.0,2807.0,3815.0,3398.4200159999996,09,2015,24,1,0,1,0,0,0,0,0,0,0
5.0,358,3,41,0.0,149.0,17.0,8554.0,12399.0,10575.192815999999,03,2016,18,1,0,1,0,0,0,0,0,0,0
20.0,14,0,23,0.0,271.0,5.0,3091.0,3938.0,3777.79185,09,2015,22,0,0,0,0,0,0,0,0,0,0
37.0,104,0,85,0.0,293.0,16.0,1751.0,5778.0,4005.005312,05,2015,22,0,1,0,0,0,0,0,0,0,0
10.0,198,2,55,0.0,110.0,7.0,2257.0,2917.0,2681.537616,09,2015,22,0,0,0,0,0,0,1,0,0,0
37.0,350,1,55,0.0,214.0,5.0,3772.0,6185.0,5161.742064,11,2014,04,0,0,0,0,0,0,0,0,1,0
47.0,358,3,97,0.0,107.0,7.0,1943.0,4611.0,3337.527424,09,2015,25,0,0,1,0,0,0,0,0,0,0
28.0,358,3,100,0.0,349.0,7.0,4309.0,13277.0,8942.3264,05,2015,09,1,0,0,0,0,0,0,0,0,0
44.0,14,0,53,0.0,145.0,5.0,5845.0,7322.0,6688.706544,11,2015,19,0,0,1,0,0,0,0,0,0,0
27.0,14,0,68,0.0,271.0,13.0,4571.0,5786.0,5401.6677,03,2016,29,1,1,0,0,0,0,0,0,0,0
21.0,14,0,64,0.0,269.0,16.0,5076.0,7122.0,6313.9824,11,2015,17,1,0,0,0,0,0,0,0,0,0
5.0,3,0,50,0.0,254.0,2.0,1535.0,3493.0,2750.7816,12,2015,04,0,0,0,0,0,0,0,0,1,0
21.0,23,2,91,0.0,253.0,5.0,6304.0,5634.0,9465.377152,05,2015,05,1,0,0,0,0,0,0,0,1,0
12.0,64,2,75,1.0,328.0,14.0,971.0,2259.0,288.87111,09,2015,22,0,0,0,0,0,0,0,0,0,0
25.0,462,3,34,0.0,288.0,11.0,594.0,1577.0,1371.253275,01,2016,06,0,0,0,0,0,1,0,0,0,0
11.0,224,0,17,0.0,349.0,17.0,4393.0,8003.0,6556.884246000001,03,2016,28,1,0,0,0,0,0,0,0,0,0
42.0,452,0,90,0.0,259.0,15.0,6285.0,8473.0,7538.923392000002,08,2015,19,0,1,0,0,0,0,0,0,0,0
1.0,447,0,44,0.0,217.0,14.0,3097.0,3970.0,3731.41512,09,2015,23,1,0,0,0,1,0,0,0,0,0
35.0,104,0,99,0.0,112.0,9.0,992.0,5909.0,3514.265216,11,2015,21,1,0,0,0,0,0,1,0,0,0
9.0,57,0,48,0.0,249.0,17.0,2988.0,6569.0,5003.392032,02,2016,27,0,1,0,0,0,0,0,0,0,0
50.0,73,0,93,1.0,283.0,14.0,566.0,960.0,154.79882880000005,01,2016,06,0,1,0,0,0,0,0,0,0,0
10.0,0,0,16,1.0,122.0,9.0,3124.0,8569.0,895.9743936000001,03,2016,21,1,0,0,0,0,0,1,0,0,0
27.0,103,0,16,0.0,328.0,11.0,6281.0,9126.0,8039.166003,05,2015,06,0,0,0,0,0,1,0,0,0,0
26.0,90,0,73,0.0,300.0,17.0,1186.0,2061.0,1906.9974,09,2015,24,1,0,0,0,0,0,0,0,0,0
25.0,443,0,29,0.0,221.0,13.0,4099.0,6314.0,5420.684325,02,2016,06,1,1,0,0,0,0,0,0,0,0
39.0,460,3,89,0.0,263.0,9.0,948.0,1468.0,1450.8919039999994,08,2015,18,1,0,0,0,0,1,0,0,0,0
50.0,451,0,57,1.0,307.0,11.0,5268.0,7917.0,1029.38202,11,2015,18,0,0,0,0,0,1,0,0,0,0
17.0,469,0,83,0.0,200.0,10.0,3549.0,5228.0,4528.9108479999995,09,2015,25,1,0,0,0,1,0,0,0,0,0
7.0,436,0,73,0.0,205.0,14.0,1795.0,5634.0,3039.3099,11,2014,11,0,1,0,0,0,0,0,0,0,0
24.0,55,0,82,0.0,252.0,14.0,3559.0,4771.0,4335.486848,05,2015,06,0,1,0,0,0,0,0,0,0,0
48.0,21,0,3,0.0,206.0,9.0,761.0,1611.0,1392.930693,08,2015,20,0,0,0,0,0,1,0,0,0,0
15.0,0,0,96,1.0,378.0,17.0,2515.0,4049.0,541.9193472000002,04,2015,26,1,0,0,1,0,0,0,0,0,0
48.0,3,0,24,1.0,266.0,6.0,3634.0,5537.0,726.31715625,03,2016,30,1,0,0,0,0,0,0,0,1,0
42.0,99,0,60,0.0,153.0,14.0,1336.0,2732.0,2140.578375,08,2015,20,0,0,1,0,0,0,0,0,0,0
4.0,57,0,67,0.0,160.0,13.0,2408.0,5900.0,4276.206,02,2016,06,0,0,1,0,0,0,0,0,0,0
17.0,447,0,54,0.0,513.0,16.0,5779.0,8608.0,7668.614735999998,08,2015,19,1,0,0,0,0,0,0,0,0,1
3.0,113,0,80,0.0,129.0,8.0,1427.0,3163.0,2371.2586,08,2015,20,0,0,0,0,0,0,0,1,0,0
16.0,186,2,56,0.0,201.0,10.0,2931.0,5634.0,3763.4885280000003,11,2015,10,1,1,0,0,0,0,0,0,0,0
23.0,93,2,14,0.0,324.0,12.0,3934.0,5856.0,5224.3475130000015,02,2016,23,1,0,0,0,0,0,0,0,0,0
10.0,358,3,88,0.0,249.0,17.0,3157.5,5634.0,9390.5504,09,2015,26,0,0,0,0,1,0,0,0,0,0
34.0,447,0,78,0.0,247.0,3.0,2630.0,3757.0,3407.0454,09,2015,23,1,0,0,0,0,0,0,0,1,0
29.0,452,0,57,0.0,467.0,13.0,6377.0,9160.0,8192.82816,11,2015,19,0,0,0,0,0,0,0,0,0,1
40.0,469,0,20,0.0,247.0,7.0,4458.0,6404.0,5553.9595,05,2015,07,1,0,0,0,0,1,0,0,0,0
20.0,23,2,85,0.0,225.0,8.0,774.0,1365.0,1276.7068160000001,08,2015,19,1,0,0,0,0,0,0,0,1,0
26.0,75,0,59,1.0,301.0,10.0,2317.0,6064.0,670.0376376,03,2016,29,1,0,0,0,0,0,0,0,0,0
